,File,Class,Text,Datatype
1976,source989.txt,-1,florida s third district court of appeal saidon wednesdaythe original proceedings were irretrievably tainted by misconduct by lawyers representing the class ,orig
1977,answer989.txt,1,floridas third district court of appeal said on wednesday the original proceedings were irretrievably tainted by misconduct by attorneys for the class ,train
1978,source990.txt,-1,courant staff writers matt eagan and ken davis contributed to this story ,orig
1979,answer990.txt,0,courant staff writer jeff goldberg contributed to this story ,train
1980,source991.txt,-1,the company said it would issue revised guidance for the full fiscal year next month when it releases its q2 results ,orig
1981,answer991.txt,1,the company said it would renew its guidance for 2003 when it announces its second quarter results in mid july ,test
1982,source992.txt,-1,in addition the committee noted  while spending is firming the labour market has been weakening ,orig
1983,answer992.txt,1, the evidence accumulated over the intermeeting period confirms that spending is firming although the labor market has been weakening ,train
1984,source993.txt,-1,nigeria and other african oil producers are increasingly important in u s plans to lessen dependence on middle eastern suppliers for its energy security ,orig
1985,answer993.txt,1,nigeria and other african producers are increasingly important in the former texas oilman s plans to lessen dependence on middle eastern suppliers for energy security ,test
1986,source994.txt,-1,appeals had kept him on death row longer than anyone else in the u s  ap said ,orig
1987,answer994.txt,0,isaacs had been on death row longer than anyone in the nation ,test
1988,source995.txt,-1,while many likely now will quit as millions of women already have soltes said she likely will continue to prescribe the supplements for relief of change of life symptoms ,orig
1989,answer995.txt,1,while many likely now will quit  as millions of women already have  soltes said she is likely to continue prescribing the supplements for relief of change of life symptoms ,train
1990,source996.txt,-1,the federal and local governments remained largely shut down in the aftermath of hurricane isabel as were schools and much of the region s transportation network was slowed ,orig
1991,answer996.txt,0,in the aftermath of hurricane isabel federal and local governments remained shut down as did schools and many businesses ,train
1992,source997.txt,-1,ursel reisen confirmed it operated the coach but gave no details other than to say the passengers were of mixed ages ,orig
1993,answer997.txt,1,ursel reisen confirmed it had been operating the coach but declined to give details of the passengers other than to say they were of mixed ages ,train
1994,source998.txt,-1,but he is the only candidate who has won national labor endorsements so far picking up his 11th union on tuesday when the united steelworkers of america endorsed him ,orig
1995,answer998.txt,0,but he is the only candidate who has won national labor endorsements so far picking up his 11th on tuesday ,train
1996,source999.txt,-1,the judge also refused to postpone the trial date of sept 29 ,orig
1997,answer999.txt,1,obus also denied a defense motion to postpone the sept 29 trial date ,train
1998,source1000.txt,-1,regardless its first quarter saw a profit of 721 million or 29 cents on revenue of 17 9 billion ,orig
1999,answer1000.txt,0,analysts expected earnings of 27 cents a share on revenue of 17 7 billion thomson first call says ,train
2000,source1001.txt,-1,under the proposal slocan shareholders will get 1 3147 canfor shares for each common share ,orig
2001,answer1001.txt,1,under a proposed plan of arrangement slocan shareholders will receive 1 3147 canfor shares for every slocan share they own ,train
2002,source1002.txt,-1,bellsouth also added 654 000 net long distance customers in the third quarter ,orig
2003,answer1002.txt,0,bellsouth added 111 000 dsl customers during the quarter to reach a total of 1 3m subscribers ,train
2004,source1003.txt,-1,the day after wilkie resigned howard said in a televised address that iraq possessed chemical and biological weapons capable of causing death and destruction on a mammoth scale ,orig
2005,answer1003.txt,1,in a televised address back in march mr howard declared iraq had weapons capable of causing death and destruction on a mammoth scale ,train
2006,source1004.txt,-1, i stand 100 percent by it and i think our intelligence services gave us the correct information at the time ,orig
2007,answer1004.txt,1,i stand 100 percent by it and i think that our intelligence services gave us the correct intelligence and information at the time  blair said ,train
2008,source1005.txt,-1,the dow jones industrial average dji slipped 9 54 points or 0 1 percent at 9 558 92 ,orig
2009,answer1005.txt,0,the blue chip dow jones industrial average eased 44 points or 0 47 percent to 9 543 after scoring five consecutive up sessions ,train
2010,source1006.txt,-1, i don t know if the person i m talking to now may end up being someone else at another time that may not follow the rules  parrish said ,orig
2011,answer1006.txt,0, i don t know whether the person i m talking to now may end up being someone else  parrish said ,train
2012,source1007.txt,-1,earlier on monday grant thornton spa repeated previous statements that it was a victim of fraudulent action ,orig
2013,answer1007.txt,1,grant thornton claims that it too was the victim of a fraud ,train
2014,source1008.txt,-1,the winner of this year s most popular new talent logie goodrem first went to a specialist on monday feeling tired and unwell ,orig
2015,answer1008.txt,0,she first went to a specialist for initial tests last monday feeling tired and unwell ,train
