,File,Class,Datatype,Text
1222,source612.txt,-1.0,orig,a young lady with light brown hair is wearing a red necklace a sweatshirt and earrings and is smiling
1223,answer612.txt,3.0,test,a teenage girl is wearing beads that are red
1224,source613.txt,-1.0,orig,a boy is climbing up a wall artificially built for climbing and is attached to a rope
1225,answer613.txt,4.9,test,a boy is effortlessly climbing up a wall artificially built for climbing and is attached to a rope
1226,source614.txt,-1.0,orig,a boy is climbing up a wall artificially built for climbing and is attached to a rope
1227,answer614.txt,3.935,test,a boy is coming down a wall artificially built for climbing and isn t attached to the rope
1228,source615.txt,-1.0,orig,a boy is climbing up a wall artificially built for climbing and is attached to a rope
1229,answer615.txt,4.2,test,a climber on the wall is attached to the climbing boy with an artificially built rope
1230,source616.txt,-1.0,orig,a fearful little boy is on a climbing wall
1231,answer616.txt,5.0,test,a little boy who looks fearful is on a climbing wall 
1232,source617.txt,-1.0,orig,a fearful little boy is on a climbing wall
1233,answer617.txt,3.4,train,a fearful little boy is on the ground
1234,source618.txt,-1.0,orig,a climbing boy rescues the fearful cat from over the wall
1235,answer618.txt,2.8,test,a fearful little boy is on a climbing wall
1236,source619.txt,-1.0,orig,a boy is climbing up a wall artificially built for climbing and is attached to a rope
1237,answer619.txt,3.5,train,a little boy who looks fearful is on a climbing wall 
1238,source620.txt,-1.0,orig,a boy is climbing up a wall artificially built for climbing and is attached to a rope
1239,answer620.txt,2.6,test,a fearful little boy is on the ground
1240,source621.txt,-1.0,orig,a boy is climbing up a wall artificially built for climbing and is attached to a rope
1241,answer621.txt,2.2,train,a climbing boy rescues the fearful cat from over the wall
1242,source622.txt,-1.0,orig,a fearful little boy is on a climbing wall
1243,answer622.txt,4.1,train,a boy is effortlessly climbing up a wall artificially built for climbing and is attached to a rope
1244,source623.txt,-1.0,orig,a boy is coming down a wall artificially built for climbing and isn t attached to the rope
1245,answer623.txt,3.0,test,a fearful little boy is on a climbing wall
1246,source624.txt,-1.0,orig,a climber on the wall is attached to the climbing boy with an artificially built rope
1247,answer624.txt,3.4,test,a fearful little boy is on a climbing wall
1248,source625.txt,-1.0,orig,a boy is climbing up a wall artificially built for climbing and is attached to a rope
1249,answer625.txt,3.9,train,a fearful little boy is on a climbing wall
1250,source626.txt,-1.0,orig,a dad is launching his daughter into a swimming pool
1251,answer626.txt,4.8,train,a father is launching the daughter in a swimming pool
1252,source627.txt,-1.0,orig,a father is launching the daughter in a swimming pool
1253,answer627.txt,3.3,test,a father is taking away his daughter from a swimming pool
1254,source628.txt,-1.0,orig,a father is in the swimming pool during his daughters launch
1255,answer628.txt,3.2,train,a father is launching the daughter in a swimming pool
1256,source629.txt,-1.0,orig,the man is tossing a kid into the swimming pool that is near the ocean
1257,answer629.txt,4.8,train,one man is tossing a kid into the swimming pool that is near the ocean
1258,source630.txt,-1.0,orig,a man isn t tossing a kid into the swimming pool that is near the ocean
1259,answer630.txt,3.5,train,the man is tossing a kid into the swimming pool that is near the ocean
1260,source631.txt,-1.0,orig,the man is tossing a kid into the swimming pool that is near the ocean
1261,answer631.txt,2.2,train,a kid swimming in the ocean is tossing a coin into the pool near the man
1262,source632.txt,-1.0,orig,one man is tossing a kid into the swimming pool that is near the ocean
1263,answer632.txt,3.9,train,a father is launching the daughter in a swimming pool
1264,source633.txt,-1.0,orig,a man isn t tossing a kid into the swimming pool that is near the ocean
1265,answer633.txt,3.0,test,a father is launching the daughter in a swimming pool
1266,source634.txt,-1.0,orig,a kid swimming in the ocean is tossing a coin into the pool near the man
1267,answer634.txt,1.6,train,a father is launching the daughter in a swimming pool
1268,source635.txt,-1.0,orig,a dad is launching his daughter into a swimming pool
1269,answer635.txt,4.2,test,the man is tossing a kid into the swimming pool that is near the ocean
1270,source636.txt,-1.0,orig,a father is taking away his daughter from a swimming pool
1271,answer636.txt,2.9,test,the man is tossing a kid into the swimming pool that is near the ocean
1272,source637.txt,-1.0,orig,a father is in the swimming pool during his daughters launch
1273,answer637.txt,2.515,train,the man is tossing a kid into the swimming pool that is near the ocean
1274,source638.txt,-1.0,orig,a father is launching the daughter in a swimming pool
1275,answer638.txt,3.8,train,the man is tossing a kid into the swimming pool that is near the ocean
1276,source639.txt,-1.0,orig,one man is climbing the cliff with a rope
1277,answer639.txt,4.9,test,one man is climbing a cliff with a rope
1278,source640.txt,-1.0,orig,one man is descending a cliff with a rope
1279,answer640.txt,3.3,test,one man is climbing a cliff with a rope
1280,source641.txt,-1.0,orig,a social climber is tying a man to a cliff with a rope
1281,answer641.txt,3.1,train,one man is climbing a cliff with a rope
1282,source642.txt,-1.0,orig,a person is climbing a rock with a rope which is pink
1283,answer642.txt,5.0,test,a rock is being climbed by a person with a rope which is pink
1284,source643.txt,-1.0,orig,a person is standing in front of a rock with a rope which is pink
1285,answer643.txt,3.9,train,a person is climbing a rock with a rope which is pink
1286,source644.txt,-1.0,orig,a person is climbing a rock with a rope which is pink
1287,answer644.txt,3.4,test,a person with pink climbing gear roped the rock
1288,source645.txt,-1.0,orig,a rock is being climbed by a person with a rope which is pink
1289,answer645.txt,4.3,train,one man is climbing a cliff with a rope
1290,source646.txt,-1.0,orig,one man is climbing a cliff with a rope
1291,answer646.txt,3.4,train,a person is standing in front of a rock with a rope which is pink
1292,source647.txt,-1.0,orig,one man is climbing a cliff with a rope
1293,answer647.txt,3.3,train,a person with pink climbing gear roped the rock
1294,source648.txt,-1.0,orig,a person is climbing a rock with a rope which is pink
1295,answer648.txt,4.1,train,one man is climbing the cliff with a rope
1296,source649.txt,-1.0,orig,a person is climbing a rock with a rope which is pink
1297,answer649.txt,2.8,train,one man is descending a cliff with a rope
1298,source650.txt,-1.0,orig,a person is climbing a rock with a rope which is pink
1299,answer650.txt,2.685,train,a social climber is tying a man to a cliff with a rope
1300,source651.txt,-1.0,orig,a person is climbing a rock with a rope which is pink
1301,answer651.txt,4.6,train,one man is climbing a cliff with a rope
1302,source652.txt,-1.0,orig,the young boy is climbing the wall made of rock
1303,answer652.txt,4.8,test,one young boy is climbing a wall made of rock
1304,source653.txt,-1.0,orig,a young boy isn t climbing a wall made of rock
1305,answer653.txt,4.1,train,the young boy is climbing the wall made of rock
1306,source654.txt,-1.0,orig,a young climber is making a rock wall for the boys
1307,answer654.txt,3.3,test,the young boy is climbing the wall made of rock
1308,source655.txt,-1.0,orig,a young child is climbing a rock climbing wall which is indoors
1309,answer655.txt,4.7,train,a young kid is climbing a rock climbing wall which is indoors
1310,source656.txt,-1.0,orig,a young child is climbing a rock climbing wall which is indoors
1311,answer656.txt,4.0,test,a young child is under a rock climbing wall which is indoors
1312,source657.txt,-1.0,orig,a young child is climbing a rock climbing wall which is indoors
1313,answer657.txt,3.2,train,a child is indoors watching a program about some young climbers on a rock wall 
1314,source658.txt,-1.0,orig,the young boy is climbing the wall made of rock
1315,answer658.txt,4.3,test,a young kid is climbing a rock climbing wall which is indoors
1316,source659.txt,-1.0,orig,a young child is under a rock climbing wall which is indoors
1317,answer659.txt,3.4,test,the young boy is climbing the wall made of rock
1318,source660.txt,-1.0,orig,a child is indoors watching a program about some young climbers on a rock wall 
1319,answer660.txt,3.4,train,the young boy is climbing the wall made of rock
1320,source661.txt,-1.0,orig,one young boy is climbing a wall made of rock
1321,answer661.txt,4.3,train,a young child is climbing a rock climbing wall which is indoors
1322,source662.txt,-1.0,orig,a young boy isn t climbing a wall made of rock
1323,answer662.txt,3.9,test,a young child is climbing a rock climbing wall which is indoors
1324,source663.txt,-1.0,orig,a young climber is making a rock wall for the boys
1325,answer663.txt,2.9,train,a young child is climbing a rock climbing wall which is indoors
1326,source664.txt,-1.0,orig,a young child is climbing a rock climbing wall which is indoors
1327,answer664.txt,4.2,test,the young boy is climbing the wall made of rock
1328,source665.txt,-1.0,orig,one man is doing a trick with a bicycle in midair
1329,answer665.txt,4.8,test,one man is doing a bicycle trick in midair
1330,source666.txt,-1.0,orig,one man is doing a bicycle trick in midair
1331,answer666.txt,3.5,test,a man is failing to perform a bicycle trick in midair
1332,source667.txt,-1.0,orig,a cyclist is fearlessly performing a trick in the air
1333,answer667.txt,4.9,test,the cyclist is performing a trick in the air
1334,source668.txt,-1.0,orig,the cyclist is performing a trick in the air
1335,answer668.txt,3.8,train,the cyclist isn t performing a trick in the air
1336,source669.txt,-1.0,orig,the air is tricking a performing cyclist
1337,answer669.txt,2.4,test,the cyclist is performing a trick in the air
1338,source670.txt,-1.0,orig,one man is doing a bicycle trick in midair
1339,answer670.txt,4.065,test,a cyclist is fearlessly performing a trick in the air
1340,source671.txt,-1.0,orig,one man is doing a bicycle trick in midair
1341,answer671.txt,2.9,train,the cyclist isn t performing a trick in the air
1342,source672.txt,-1.0,orig,one man is doing a bicycle trick in midair
1343,answer672.txt,3.0,train,the air is tricking a performing cyclist
1344,source673.txt,-1.0,orig,one man is doing a trick with a bicycle in midair
