File,Class,Datatype,Text
answer1479.txt,3.4,train,Group of elderly people sitting around a table.
source1480.txt,-1.0,orig,Three women in Indian dresses in a crowded room smiling.
answer1480.txt,2.8,train,Three women with brown hair are smiling.
source1481.txt,-1.0,orig,A black and white photo of a cat sitting on a sofa.
answer1481.txt,1.6,train,A black and white photo of an empty train station.
source1482.txt,-1.0,orig,Two girls on a guy posing on the bow a boat.
answer1482.txt,0.0,train,Two dogs in a fenced kennel look ahead.
source1483.txt,-1.0,orig,A black and white cat laying on the ground in the sun.
answer1483.txt,0.6,train,A black and white cow looking through the fence.
source1484.txt,-1.0,orig,People ride mopeds in an urban setting.
answer1484.txt,1.8,train,Several people on motorcycles in a market square.
source1485.txt,-1.0,orig,A close-up of a lamb with its ear tagged
answer1485.txt,1.8,train,A close-up of a sheep in the grass.
source1486.txt,-1.0,orig,Tan domestic cat under black tarp.
answer1486.txt,2.0,train,Domestic cat laying on back of cat litter.
source1487.txt,-1.0,orig,Two green birds flying above the telephone wires.
answer1487.txt,3.2,train,Two green birds fly towards a wooden telephone pole.
source1488.txt,-1.0,orig,A man stands next to a helmeted man on a motorcycle in an empty parking lot.
answer1488.txt,3.0,train,A person sitting on a motorcycle while a man stands by.
source1489.txt,-1.0,orig,Two cows graze in a field.
answer1489.txt,2.6,train,Three cows grazing in a field.
source1490.txt,-1.0,orig,A bird is perched on a person's gloved hand.
answer1490.txt,4.4,train,A blue bird perched on a gloved hand.
source1491.txt,-1.0,orig,A baby in a highchair holds a ketchup packet.
answer1491.txt,4.0,train,A baby holds a ketchup packet.
source1492.txt,-1.0,orig,A close-up of a brown horse's head.
answer1492.txt,4.2,train,A close-up view of a horse's head.
source1493.txt,-1.0,orig,a train in a station.
answer1493.txt,5.0,train,A train is at a train station.
source1494.txt,-1.0,orig,Horse standing in a field.
answer1494.txt,3.6,train,A dark brown horse standing in a field.
source1495.txt,-1.0,orig,The small dog is wearing a sweater and looking up at the camera.
answer1495.txt,0.8,train,A small cat laying on a wooden beam looking up at the camera.
source1496.txt,-1.0,orig,The bird is sitting on the branch.
answer1496.txt,2.5,train,The black bird is sitting on the ground.
source1497.txt,-1.0,orig,A small red and grey bird perched in a tree.
answer1497.txt,2.0,train,A small brown birds is eating from a bird feeder hanging from a tree.
source1498.txt,-1.0,orig,Two dogs play with purple football.
answer1498.txt,4.4,train,A pair of dogs playing with a purple ball.
source1499.txt,-1.0,orig,a boat floats in the water.
answer1499.txt,0.6,train,a bird lands in the water.
source1500.txt,-1.0,orig,The three children are standing on and by a fence.
answer1500.txt,4.6,train,Three children stand on or near a fence.
source1501.txt,-1.0,orig,a black dog walking out of the water with a white ball in his mouth.
answer1501.txt,4.8,train,A black dog emerges from the water with a white ball in its mouth.
source1502.txt,-1.0,orig,A young girl wearing a hat and blue jeans is on a swing.
answer1502.txt,0.4,train,A girl in a purple shirt and pink headband posing
source1503.txt,-1.0,orig,A group of people walking on the side of a railroad track.
answer1503.txt,0.0,train,A brown dog digging a hole in front of a plant
source1504.txt,-1.0,orig,A brown and white dog swims in a backyard swimming pool.
answer1504.txt,4.6,train,The brown and white dog swims in a swimming pool.
source1505.txt,-1.0,orig,A multicolour dog in a red collar crouching on the grass.
answer1505.txt,0.0,train,A boy in a red sled is riding down the hill.
source1506.txt,-1.0,orig,A dog running through the woods.
answer1506.txt,4.0,train,A black and brown dog runs through the woods.
source1507.txt,-1.0,orig,Two dogs are playing in the grass.
answer1507.txt,4.4,train,The two dogs are running on the grass.
source1508.txt,-1.0,orig,A little girl holds onto a pole on a city street.
answer1508.txt,0.6,train,A young girl holds up a peace sign.
source1509.txt,-1.0,orig,Man sitting by himself on a pier with a bottle of water.
answer1509.txt,0.6,train,A man is hanging by a line off a cliff above water.
source1510.txt,-1.0,orig,The crouching man is holding a large camera.
answer1510.txt,4.6,train,A man crouching and holding a camera.
source1511.txt,-1.0,orig,A man riding a unicycle down a paved road
answer1511.txt,2.6,train,Man riding a bicycle down a narrow path.
source1512.txt,-1.0,orig,A man and woman dressedin old fashion clothing sit outside at a table.
answer1512.txt,0.6,train,A man wearing an orange coat speaks to another as they walk in the snow.
source1513.txt,-1.0,orig,A black dog jumps in the air to catch a toy.
answer1513.txt,4.0,train,A dog is jumping up in the air to catch a toy.
source1514.txt,-1.0,orig,A person is diving into clear blue water.
answer1514.txt,0.0,train,A brown dog laying on a blue cover.
source1515.txt,-1.0,orig,The two people have their heads covered with scarves.
answer1515.txt,0.0,train,The two boys play in the field.
source1516.txt,-1.0,orig,Three dogs run in the snow.
answer1516.txt,2.2,train,The two dogs are running through the grass.
source1517.txt,-1.0,orig,A boy with a broken arm is sleeping.
answer1517.txt,4.0,train,A boy with a broken arm is resting in a bed.
source1518.txt,-1.0,orig,A boy does a trick on a skateboard.
answer1518.txt,4.8,train,boy doing tricks on a skateboard
source1519.txt,-1.0,orig,Three dogs are playing in the water.
answer1519.txt,2.6,train,Three dogs playing in the snow.
source1520.txt,-1.0,orig,A little girl in a purple shirt and helmet is riding on a scooter.
answer1520.txt,1.2,train,A little girl with a ribbon in her hair is picking her nose.
source1521.txt,-1.0,orig,A young girl swinging off a tire swing
answer1521.txt,1.8,train,A young girl going down a tube slide.
source1522.txt,-1.0,orig, including one man in a three-wheeled bike.
answer1522.txt,2.6,train,Many people are in the bicycle racing
source1523.txt,-1.0,orig,A group of people ride in a race
answer1523.txt,0.8,train,A group of people are wearing bunny ears.
source1524.txt,-1.0,orig,A brown dog in a Superman shirt is laying on a blue blanket.
answer1524.txt,4.0,train,"A dog in a ""superman"" shirt sleeps on a blanket."
source1525.txt,-1.0,orig,A brown and white dog runs across the grass.
answer1525.txt,4.8,train,The white and brown dog runs across the grass.
source1526.txt,-1.0,orig,A dog sits with its paws on a laptop computer.
answer1526.txt,3.8,train,A brown dog is resting its paws on a laptop keyboard.
source1527.txt,-1.0,orig,A girl in glasses is looking over two American flags near a wooded area.
answer1527.txt,2.6,train,A young girl with glasses sits and holds two American flags.
source1528.txt,-1.0,orig,a brown and white dog jumping over a red and yellow pole
answer1528.txt,3.0,train,A small white and brown dog is jumping over a horizontal pole.
source1529.txt,-1.0,orig,Two dogs running through a grassy field.
answer1529.txt,4.8,train,Two dogs are running through a grassy area.
source1530.txt,-1.0,orig,A man in warm clothes swinging on monkey bars at night.
answer1530.txt,1.6,train,A man is swinging on a rope above the water.
source1531.txt,-1.0,orig,Two Asian men and a woman are relaxing in massage chairs.
answer1531.txt,4.6,train,Two Asian men and Asian woman sit in black massage chairs.
source1532.txt,-1.0,orig,A little girl plays in a pit of colorful balls.
answer1532.txt,5.0,train,A girl playing is a pile of colorful balls.
source1533.txt,-1.0,orig,A woman dressed in green is roller skating outside at an event.
answer1533.txt,0.0,train,An older man is standing outside in front of a truck.
source1534.txt,-1.0,orig,A gentleman smiling and showing his reflective sunglasses.
answer1534.txt,4.6,train,Smiling man with reflective classes.
source1535.txt,-1.0,orig,Five people on a sidewalk.
answer1535.txt,4.8,train,five people standing on a sidewalk
source1536.txt,-1.0,orig,A white bear walks along snow-covered ground and casts a shadow on the snow.
answer1536.txt,1.4,train,The white dog runs across the snow.
source1537.txt,-1.0,orig,Two dogs are playing in the snow.
answer1537.txt,1.2,train,A young boy in a brown jacket playing with snow.
source1538.txt,-1.0,orig,A woman picking up a large rock.
answer1538.txt,2.4,train,A man picking up a big rock.
source1539.txt,-1.0,orig,A brown and white dog is running across the grass.
answer1539.txt,4.6,train,A white and brown dog is running over grass.
source1540.txt,-1.0,orig,A woman is riding a blue bicycle in a park.
answer1540.txt,0.0,train,Man is carrying a tool box down the sidewalk.
source1541.txt,-1.0,orig,"A man wearing a shirt that says ""Gigolo"" is standing at a front desk area with his back to the camera."
answer1541.txt,3.4,train,"A man wearing a t-shirt that says ""Gigolo"" stands at the counter talking to someone."
source1542.txt,-1.0,orig,A white dog on a beach is carrying a stick in its mouth.
answer1542.txt,0.0,train,A tent and a campsite in a sunlit forest.
source1543.txt,-1.0,orig,Two brindle dogs running in the grass.
answer1543.txt,4.2,train,Two large dogs running in some grass.
source1544.txt,-1.0,orig,A dog running with a stick in it's mouth.
answer1544.txt,2.6,train,A dog swimming with a stick in it's mouth.
source1545.txt,-1.0,orig,A woman plays with a brown dog.
answer1545.txt,2.33,train,A man playing fetch with two brown dogs.
source1546.txt,-1.0,orig,A dog is running through a creek with a stick in its mouth.
answer1546.txt,3.6,train,a dog is running across the sand with a stick in it's mouth.
source1547.txt,-1.0,orig,A man wades in the water and watches a water fall.
answer1547.txt,3.4,train,A man is standing in water near a waterfall.
source1548.txt,-1.0,orig,A red dog jumps an catches a tennis ball in its mouth.
answer1548.txt,3.0,train,A tan dog jumps up to catch a tennis ball.
source1549.txt,-1.0,orig,The man is up in the air.
answer1549.txt,2.4,train,The man is jumping into the water.
source1550.txt,-1.0,orig,a woman wearing black stands in front of a pickup truck.
answer1550.txt,2.4,train,A woman in a black shirt stands in front of bananas at a fruit stand.
source1551.txt,-1.0,orig,A dog jumping into a swimming pool.
answer1551.txt,1.2,train,A child is jumping into a swimming pool.
source1552.txt,-1.0,orig,A young boy jumping from one chair to another in his house
answer1552.txt,4.8,train,A little boy jumping from one chair to another.
source1553.txt,-1.0,orig, wet hair in a lake.
answer1553.txt,0.0,train,A girl swings her long
source1554.txt,-1.0,orig,Two dogs playing in the snow.
answer1554.txt,2.8,train,Two dogs playing by the shore.
source1555.txt,-1.0,orig,A man going over a jump on his bike with a river in the background
answer1555.txt,0.0,train,A little girl walks on a boardwalk with blue domes in the background.
source1556.txt,-1.0,orig, their faces obscured
answer1556.txt,2.2,train,Two women sitting on a bench
source1557.txt,-1.0,orig,Three dogs
answer1557.txt,0.0,train,A guy and two girls are smiling at the camera.
source1558.txt,-1.0,orig,Dog swimming in the water with a stick in its mouth.
answer1558.txt,5.0,train,A dog swimming with a stick in it's mouth.
source1559.txt,-1.0,orig,A black poodle frolics in the snow.
answer1559.txt,5.0,train,A black poodle plays in the snow.
source1560.txt,-1.0,orig,Two girls holding sacks are standing in a field.
answer1560.txt,1.4,train,two girls holding up a scary movie flyer
source1561.txt,-1.0,orig,Two young boys and one young man run on a beach with water behind them.
answer1561.txt,3.2,train,Three boys are running on the beach playing a game.
source1562.txt,-1.0,orig,A group of girls stands wearing jean skirts and superman shirts.
answer1562.txt,1.6,train,A girl is wearing a purple sash and matching skirt.
source1563.txt,-1.0,orig,A boy wearing a blue life jacket is holding onto the side of a green boat.
answer1563.txt,0.6,train,a man wearing a grey jacket standing on the side of a street.
source1564.txt,-1.0,orig,A brown and black dog jumps for a red ball.
answer1564.txt,5.0,train,A brown and black dog is jumping to catch a red ball.
source1565.txt,-1.0,orig,The white dog runs through the ocean.
answer1565.txt,1.8,train,The tan dog runs through the leaves.
source1566.txt,-1.0,orig,A woman in a black apron is standing in front of a mirror.
answer1566.txt,0.0,train,A white and black dog is jumping into a pool.
source1567.txt,-1.0,orig,The black and white dog has a stick in his paws.
answer1567.txt,3.0,train,A black and white dog is carrying a stick in its mouth.
